-12 1
-11 2
-10 2
-9 0
-8 29
-7 132
-6 132
-5 0
-4 241
-3 990
-2 990
-1 0
0 3581
1 1848
2 1848
3 0
4 211
5 990
6 990
7 0
8 32
9 132
10 132
11 0
12 1
